path,set,target
train/happy_13254.png,train,happy
train/sad_13255.png,train,sad
train/neutral_13256.png,train,neutral
train/happy_13257.png,train,happy
train/fearful_13258.png,train,fearful
train/fearful_13259.png,train,fearful
train/angry_13260.png,train,angry
train/surprised_13261.png,train,surprised
train/angry_13262.png,train,angry
train/sad_13263.png,train,sad
train/fearful_13265.png,train,fearful
train/happy_13266.png,train,happy
train/angry_13267.png,train,angry
train/neutral_13268.png,train,neutral
train/happy_13269.png,train,happy
train/angry_13270.png,train,angry
train/sad_13271.png,train,sad
train/surprised_13272.png,train,surprised
train/happy_13273.png,train,happy
train/angry_13274.png,train,angry
train/happy_13275.png,train,happy
train/angry_13276.png,train,angry
train/fearful_13277.png,train,fearful
train/fearful_13278.png,train,fearful
train/angry_13280.png,train,angry
train/angry_13281.png,train,angry
train/neutral_13282.png,train,neutral
train/sad_13283.png,train,sad
train/neutral_13286.png,train,neutral
train/fearful_13287.png,train,fearful
train/happy_13289.png,train,happy
train/sad_13290.png,train,sad
train/sad_13291.png,train,sad
train/surprised_13293.png,train,surprised
train/happy_13294.png,train,happy
train/sad_13295.png,train,sad
train/angry_13296.png,train,angry
train/neutral_13297.png,train,neutral
train/neutral_13298.png,train,neutral
train/angry_13299.png,train,angry
train/neutral_13300.png,train,neutral
train/happy_13301.png,train,happy
train/surprised_13302.png,train,surprised
train/fearful_13303.png,train,fearful
train/happy_13304.png,train,happy
train/angry_13305.png,train,angry
train/angry_13306.png,train,angry
train/angry_13307.png,train,angry
train/angry_13308.png,train,angry
train/angry_13309.png,train,angry
train/happy_13310.png,train,happy
train/sad_13311.png,train,sad
train/fearful_13312.png,train,fearful
train/sad_13313.png,train,sad
train/neutral_13314.png,train,neutral
train/sad_13315.png,train,sad
train/happy_13316.png,train,happy
train/neutral_13317.png,train,neutral
train/happy_13318.png,train,happy
train/sad_13319.png,train,sad
train/neutral_13320.png,train,neutral
train/surprised_13321.png,train,surprised
train/angry_13322.png,train,angry
train/angry_13323.png,train,angry
train/happy_13324.png,train,happy
train/sad_13325.png,train,sad
train/neutral_13326.png,train,neutral
train/happy_13328.png,train,happy
train/happy_13329.png,train,happy
train/angry_13330.png,train,angry
train/fearful_13331.png,train,fearful
train/fearful_13332.png,train,fearful
train/angry_13333.png,train,angry
train/sad_13334.png,train,sad
train/fearful_13335.png,train,fearful
train/happy_13336.png,train,happy
train/neutral_13337.png,train,neutral
train/fearful_13338.png,train,fearful
train/disgusted_13339.png,train,disgusted
train/happy_13340.png,train,happy
train/neutral_13341.png,train,neutral
train/sad_13342.png,train,sad
train/fearful_13343.png,train,fearful
train/sad_13344.png,train,sad
train/fearful_13345.png,train,fearful
train/angry_13346.png,train,angry
train/neutral_13347.png,train,neutral
train/happy_13348.png,train,happy
train/angry_13349.png,train,angry
train/happy_13350.png,train,happy
train/surprised_13351.png,train,surprised
train/surprised_13352.png,train,surprised
train/neutral_13353.png,train,neutral
train/happy_13354.png,train,happy
train/neutral_13355.png,train,neutral
train/sad_13356.png,train,sad
train/neutral_13357.png,train,neutral
train/happy_13358.png,train,happy
train/angry_13359.png,train,angry
train/surprised_13360.png,train,surprised
train/happy_13361.png,train,happy
train/happy_13362.png,train,happy
train/surprised_13364.png,train,surprised
train/sad_13365.png,train,sad
train/neutral_13366.png,train,neutral
train/sad_13367.png,train,sad
train/neutral_13368.png,train,neutral
train/happy_13369.png,train,happy
train/neutral_13370.png,train,neutral
train/sad_13372.png,train,sad
train/happy_13373.png,train,happy
train/sad_13374.png,train,sad
train/surprised_13375.png,train,surprised
train/happy_13376.png,train,happy
train/angry_13378.png,train,angry
train/sad_13379.png,train,sad
train/happy_13380.png,train,happy
train/sad_13381.png,train,sad
train/happy_13382.png,train,happy
train/surprised_13383.png,train,surprised
train/neutral_13385.png,train,neutral
train/happy_13386.png,train,happy
train/surprised_13387.png,train,surprised
train/surprised_13388.png,train,surprised
train/surprised_13389.png,train,surprised
train/sad_13390.png,train,sad
train/happy_13391.png,train,happy
train/fearful_13392.png,train,fearful
train/happy_13393.png,train,happy
train/angry_13394.png,train,angry
train/happy_13395.png,train,happy
train/fearful_13396.png,train,fearful
train/surprised_13397.png,train,surprised
train/happy_13398.png,train,happy
train/happy_13399.png,train,happy
train/fearful_13400.png,train,fearful
train/surprised_13401.png,train,surprised
train/angry_13402.png,train,angry
train/happy_13403.png,train,happy
train/angry_13404.png,train,angry
train/neutral_13405.png,train,neutral
train/sad_13406.png,train,sad
train/fearful_13407.png,train,fearful
train/surprised_13408.png,train,surprised
train/sad_13409.png,train,sad
train/angry_13410.png,train,angry
train/neutral_13411.png,train,neutral
train/neutral_13412.png,train,neutral
train/surprised_13413.png,train,surprised
train/sad_13414.png,train,sad
train/happy_13415.png,train,happy
train/fearful_13416.png,train,fearful
train/neutral_13417.png,train,neutral
train/angry_13418.png,train,angry
train/happy_13419.png,train,happy
train/neutral_13420.png,train,neutral
train/neutral_13421.png,train,neutral
train/surprised_13422.png,train,surprised
train/angry_13423.png,train,angry
train/happy_13424.png,train,happy
train/neutral_13425.png,train,neutral
train/happy_13426.png,train,happy
train/neutral_13427.png,train,neutral
train/happy_13428.png,train,happy
train/sad_13429.png,train,sad
train/neutral_13430.png,train,neutral
train/sad_13431.png,train,sad
train/surprised_13432.png,train,surprised
train/neutral_13433.png,train,neutral
train/surprised_13434.png,train,surprised
train/happy_13435.png,train,happy
train/neutral_13436.png,train,neutral
train/neutral_13437.png,train,neutral
train/fearful_13438.png,train,fearful
train/sad_13439.png,train,sad
train/happy_13440.png,train,happy
train/neutral_13441.png,train,neutral
train/happy_13442.png,train,happy
train/fearful_13443.png,train,fearful
train/sad_13444.png,train,sad
train/neutral_13445.png,train,neutral
train/surprised_13446.png,train,surprised
train/happy_13447.png,train,happy
train/sad_13448.png,train,sad
train/angry_13449.png,train,angry
train/fearful_13450.png,train,fearful
train/surprised_13451.png,train,surprised
train/sad_13452.png,train,sad
train/happy_13453.png,train,happy
train/sad_13454.png,train,sad
train/sad_13455.png,train,sad
train/fearful_13456.png,train,fearful
train/happy_13457.png,train,happy
train/happy_13458.png,train,happy
train/neutral_13459.png,train,neutral
train/fearful_13461.png,train,fearful
train/fearful_13463.png,train,fearful
train/sad_13464.png,train,sad
train/happy_13465.png,train,happy
train/sad_13466.png,train,sad
train/neutral_13467.png,train,neutral
train/sad_13468.png,train,sad
train/happy_13469.png,train,happy
train/fearful_13470.png,train,fearful
train/neutral_13471.png,train,neutral
train/surprised_13472.png,train,surprised
train/fearful_13473.png,train,fearful
train/sad_13474.png,train,sad
train/sad_13475.png,train,sad
train/fearful_13476.png,train,fearful
train/happy_13477.png,train,happy
train/happy_13478.png,train,happy
train/happy_13479.png,train,happy
train/neutral_13480.png,train,neutral
train/happy_13481.png,train,happy
train/neutral_13482.png,train,neutral
train/surprised_13483.png,train,surprised
train/fearful_13484.png,train,fearful
train/neutral_13485.png,train,neutral
train/happy_13486.png,train,happy
train/surprised_13487.png,train,surprised
train/angry_13488.png,train,angry
train/neutral_13489.png,train,neutral
train/fearful_13490.png,train,fearful
train/angry_13491.png,train,angry
train/disgusted_13492.png,train,disgusted
train/fearful_13493.png,train,fearful
train/fearful_13494.png,train,fearful
train/happy_13495.png,train,happy
train/fearful_13496.png,train,fearful
train/neutral_13497.png,train,neutral
train/fearful_13498.png,train,fearful
train/sad_13500.png,train,sad
train/sad_13501.png,train,sad
train/happy_13502.png,train,happy
train/angry_13503.png,train,angry
train/happy_13504.png,train,happy
train/happy_13505.png,train,happy
train/fearful_13506.png,train,fearful
train/neutral_13507.png,train,neutral
train/neutral_13508.png,train,neutral
train/neutral_13509.png,train,neutral
train/sad_13510.png,train,sad
train/angry_13511.png,train,angry
train/neutral_13512.png,train,neutral
train/happy_13513.png,train,happy
train/neutral_13514.png,train,neutral
train/neutral_13515.png,train,neutral
train/surprised_13516.png,train,surprised
train/angry_13517.png,train,angry
train/fearful_13518.png,train,fearful
train/happy_13519.png,train,happy
train/happy_13520.png,train,happy
train/happy_13521.png,train,happy
train/angry_13522.png,train,angry
train/neutral_13523.png,train,neutral
train/fearful_13524.png,train,fearful
train/sad_13525.png,train,sad
train/sad_13526.png,train,sad
train/happy_13527.png,train,happy
train/happy_13528.png,train,happy
train/fearful_13529.png,train,fearful
train/happy_13530.png,train,happy
train/angry_13531.png,train,angry
train/happy_13532.png,train,happy
train/fearful_13533.png,train,fearful
train/fearful_13534.png,train,fearful
train/happy_13535.png,train,happy
train/sad_13536.png,train,sad
train/happy_13537.png,train,happy
train/fearful_13538.png,train,fearful
train/neutral_13539.png,train,neutral
train/neutral_13541.png,train,neutral
train/angry_13542.png,train,angry
train/fearful_13543.png,train,fearful
train/sad_13544.png,train,sad
train/angry_13545.png,train,angry
train/angry_13546.png,train,angry
train/angry_13547.png,train,angry
train/fearful_13548.png,train,fearful
train/surprised_13549.png,train,surprised
train/sad_13550.png,train,sad
train/neutral_13551.png,train,neutral
train/happy_13552.png,train,happy
train/fearful_13553.png,train,fearful
train/neutral_13554.png,train,neutral
train/neutral_13555.png,train,neutral
train/sad_13556.png,train,sad
train/surprised_13557.png,train,surprised
train/sad_13558.png,train,sad
train/neutral_13559.png,train,neutral
train/happy_13560.png,train,happy
train/sad_13561.png,train,sad
train/sad_13562.png,train,sad
train/neutral_13563.png,train,neutral
train/happy_13564.png,train,happy
train/fearful_13565.png,train,fearful
train/sad_13566.png,train,sad
train/happy_13567.png,train,happy
train/sad_13568.png,train,sad
train/angry_13569.png,train,angry
train/sad_13570.png,train,sad
train/neutral_13571.png,train,neutral
train/neutral_13572.png,train,neutral
train/surprised_13573.png,train,surprised
train/fearful_13574.png,train,fearful
train/surprised_13575.png,train,surprised
train/neutral_13576.png,train,neutral
train/happy_13577.png,train,happy
train/fearful_13578.png,train,fearful
train/happy_13579.png,train,happy
train/happy_13580.png,train,happy
train/happy_13581.png,train,happy
train/happy_13582.png,train,happy
train/disgusted_13583.png,train,disgusted
train/neutral_13584.png,train,neutral
train/fearful_13585.png,train,fearful
train/angry_13586.png,train,angry
train/fearful_13587.png,train,fearful
train/fearful_13588.png,train,fearful
train/sad_13589.png,train,sad
train/angry_13590.png,train,angry
train/angry_13591.png,train,angry
train/angry_13592.png,train,angry
train/surprised_13593.png,train,surprised
train/surprised_13594.png,train,surprised
train/sad_13595.png,train,sad
train/fearful_13596.png,train,fearful
train/happy_13597.png,train,happy
train/fearful_13598.png,train,fearful
train/happy_13599.png,train,happy
train/angry_13600.png,train,angry
train/happy_13601.png,train,happy
train/happy_13602.png,train,happy
train/surprised_13603.png,train,surprised
train/sad_13604.png,train,sad
train/happy_13605.png,train,happy
train/fearful_13606.png,train,fearful
train/angry_13607.png,train,angry
train/surprised_13608.png,train,surprised
train/sad_13609.png,train,sad
train/neutral_13610.png,train,neutral
train/happy_13611.png,train,happy
train/surprised_13612.png,train,surprised
train/surprised_13613.png,train,surprised
train/happy_13614.png,train,happy
train/angry_13615.png,train,angry
train/happy_13616.png,train,happy
train/neutral_13617.png,train,neutral
train/happy_13618.png,train,happy
train/happy_13619.png,train,happy
train/surprised_13620.png,train,surprised
train/surprised_13621.png,train,surprised
train/surprised_13622.png,train,surprised
train/fearful_13623.png,train,fearful
train/neutral_13624.png,train,neutral
train/neutral_13625.png,train,neutral
train/neutral_13626.png,train,neutral
train/happy_13627.png,train,happy
train/happy_13628.png,train,happy
train/happy_13629.png,train,happy
train/sad_13630.png,train,sad
train/surprised_13631.png,train,surprised
train/angry_13632.png,train,angry
train/neutral_13633.png,train,neutral
train/happy_13634.png,train,happy
train/sad_13635.png,train,sad
train/neutral_13636.png,train,neutral
train/sad_13637.png,train,sad
train/sad_13638.png,train,sad
train/happy_13639.png,train,happy
train/fearful_13640.png,train,fearful
train/neutral_13641.png,train,neutral
train/fearful_13642.png,train,fearful
train/happy_13643.png,train,happy
train/neutral_13644.png,train,neutral
train/surprised_13645.png,train,surprised
train/happy_13646.png,train,happy
train/sad_13647.png,train,sad
train/happy_13648.png,train,happy
train/neutral_13649.png,train,neutral
train/surprised_13650.png,train,surprised
train/angry_13651.png,train,angry
train/surprised_13652.png,train,surprised
train/happy_13653.png,train,happy
train/sad_13654.png,train,sad
train/neutral_13655.png,train,neutral
train/happy_13656.png,train,happy
train/sad_13657.png,train,sad
train/happy_13658.png,train,happy
train/angry_13659.png,train,angry
train/happy_13660.png,train,happy
train/neutral_13661.png,train,neutral
train/angry_13662.png,train,angry
train/sad_13663.png,train,sad
train/neutral_13664.png,train,neutral
train/angry_13665.png,train,angry
train/fearful_13666.png,train,fearful
train/angry_13667.png,train,angry
train/happy_13668.png,train,happy
train/angry_13669.png,train,angry
train/happy_13670.png,train,happy
train/sad_13671.png,train,sad
train/fearful_13672.png,train,fearful
train/sad_13673.png,train,sad
train/angry_13674.png,train,angry
train/fearful_13675.png,train,fearful
train/happy_13676.png,train,happy
train/happy_13677.png,train,happy
train/sad_13678.png,train,sad
train/angry_13679.png,train,angry
train/neutral_13680.png,train,neutral
train/happy_13681.png,train,happy
train/happy_13682.png,train,happy
train/fearful_13683.png,train,fearful
train/happy_13684.png,train,happy
train/fearful_13685.png,train,fearful
train/fearful_13686.png,train,fearful
train/sad_13687.png,train,sad
train/happy_13688.png,train,happy
train/angry_13689.png,train,angry
train/disgusted_13690.png,train,disgusted
train/happy_13691.png,train,happy
train/surprised_13692.png,train,surprised
train/angry_13693.png,train,angry
train/fearful_13694.png,train,fearful
train/happy_13695.png,train,happy
train/happy_13697.png,train,happy
train/happy_13698.png,train,happy
train/neutral_13699.png,train,neutral
train/sad_13700.png,train,sad
train/angry_13701.png,train,angry
train/sad_13702.png,train,sad
train/fearful_13703.png,train,fearful
train/happy_13704.png,train,happy
train/angry_13705.png,train,angry
train/sad_13706.png,train,sad
train/sad_13707.png,train,sad
train/surprised_13708.png,train,surprised
train/surprised_13709.png,train,surprised
train/surprised_13710.png,train,surprised
train/angry_13711.png,train,angry
train/angry_13713.png,train,angry
train/angry_13714.png,train,angry
train/fearful_13715.png,train,fearful
train/sad_13716.png,train,sad
train/surprised_13717.png,train,surprised
train/sad_13718.png,train,sad
train/happy_13719.png,train,happy
train/happy_13720.png,train,happy
train/fearful_13722.png,train,fearful
train/happy_13723.png,train,happy
train/neutral_13724.png,train,neutral
train/surprised_13725.png,train,surprised
train/fearful_13726.png,train,fearful
train/fearful_13727.png,train,fearful
train/sad_13728.png,train,sad
train/neutral_13729.png,train,neutral
train/angry_13730.png,train,angry
train/surprised_13731.png,train,surprised
train/surprised_13732.png,train,surprised
train/fearful_13733.png,train,fearful
train/happy_13735.png,train,happy
train/angry_13736.png,train,angry
train/happy_13737.png,train,happy
train/angry_13738.png,train,angry
train/neutral_13739.png,train,neutral
train/surprised_13740.png,train,surprised
train/surprised_13741.png,train,surprised
train/neutral_13742.png,train,neutral
train/sad_13743.png,train,sad
train/happy_13744.png,train,happy
train/angry_13745.png,train,angry
train/angry_13746.png,train,angry
train/neutral_13747.png,train,neutral
train/neutral_13748.png,train,neutral
train/angry_13749.png,train,angry
train/neutral_13751.png,train,neutral
train/happy_13752.png,train,happy
train/angry_13753.png,train,angry
train/surprised_13754.png,train,surprised
train/angry_13755.png,train,angry
train/sad_13756.png,train,sad
train/disgusted_13757.png,train,disgusted
train/happy_13758.png,train,happy
train/neutral_13759.png,train,neutral
train/angry_13760.png,train,angry
train/sad_13761.png,train,sad
train/neutral_13762.png,train,neutral
train/neutral_13763.png,train,neutral
train/surprised_13764.png,train,surprised
train/happy_13765.png,train,happy
train/sad_13767.png,train,sad
train/angry_13769.png,train,angry
train/angry_13770.png,train,angry
train/surprised_13771.png,train,surprised
train/happy_13772.png,train,happy
train/neutral_13773.png,train,neutral
train/sad_13775.png,train,sad
train/sad_13776.png,train,sad
train/happy_13777.png,train,happy
train/angry_13778.png,train,angry
train/fearful_13779.png,train,fearful
train/fearful_13780.png,train,fearful
train/neutral_13781.png,train,neutral
train/neutral_13782.png,train,neutral
train/neutral_13783.png,train,neutral
train/fearful_13784.png,train,fearful
train/neutral_13785.png,train,neutral
train/happy_13786.png,train,happy
train/happy_13787.png,train,happy
train/happy_13788.png,train,happy
train/sad_13789.png,train,sad
train/angry_13791.png,train,angry
train/surprised_13792.png,train,surprised
train/angry_13793.png,train,angry
train/angry_13794.png,train,angry
train/happy_13795.png,train,happy
train/fearful_13796.png,train,fearful
train/fearful_13797.png,train,fearful
train/happy_13798.png,train,happy
train/neutral_13799.png,train,neutral
train/sad_13800.png,train,sad
train/sad_13801.png,train,sad
train/angry_13802.png,train,angry
train/neutral_13803.png,train,neutral
train/happy_13804.png,train,happy
train/neutral_13805.png,train,neutral
train/happy_13806.png,train,happy
train/angry_13807.png,train,angry
train/sad_13808.png,train,sad
train/neutral_13809.png,train,neutral
train/happy_13810.png,train,happy
train/neutral_13811.png,train,neutral
train/happy_13812.png,train,happy
train/happy_13813.png,train,happy
train/neutral_13815.png,train,neutral
train/surprised_13816.png,train,surprised
train/happy_13817.png,train,happy
train/neutral_13818.png,train,neutral
train/happy_13819.png,train,happy
train/happy_13820.png,train,happy
train/happy_13821.png,train,happy
train/happy_13822.png,train,happy
train/surprised_13823.png,train,surprised
train/angry_13824.png,train,angry
train/fearful_13825.png,train,fearful
train/neutral_13826.png,train,neutral
train/happy_13827.png,train,happy
train/happy_13828.png,train,happy
train/happy_13829.png,train,happy
train/surprised_13830.png,train,surprised
train/angry_13831.png,train,angry
train/happy_13832.png,train,happy
train/angry_13834.png,train,angry
train/fearful_13835.png,train,fearful
train/happy_13836.png,train,happy
train/happy_13837.png,train,happy
train/happy_13838.png,train,happy
train/angry_13839.png,train,angry
train/angry_13840.png,train,angry
train/neutral_13841.png,train,neutral
train/sad_13842.png,train,sad
train/surprised_13843.png,train,surprised
train/fearful_13844.png,train,fearful
train/angry_13845.png,train,angry
train/happy_13846.png,train,happy
train/angry_13847.png,train,angry
train/surprised_13848.png,train,surprised
train/sad_13849.png,train,sad
train/neutral_13850.png,train,neutral
train/neutral_13851.png,train,neutral
train/disgusted_13852.png,train,disgusted
train/sad_13853.png,train,sad
train/sad_13854.png,train,sad
train/angry_13855.png,train,angry
train/neutral_13856.png,train,neutral
train/neutral_13857.png,train,neutral
train/neutral_13858.png,train,neutral
train/neutral_13859.png,train,neutral
train/surprised_13860.png,train,surprised
train/sad_13861.png,train,sad
train/angry_13862.png,train,angry
train/surprised_13863.png,train,surprised
train/happy_13865.png,train,happy
train/neutral_13866.png,train,neutral
train/angry_13868.png,train,angry
train/happy_13869.png,train,happy
train/neutral_13870.png,train,neutral
train/happy_13871.png,train,happy
train/angry_13872.png,train,angry
train/sad_13873.png,train,sad
train/neutral_13874.png,train,neutral
train/neutral_13875.png,train,neutral
train/angry_13876.png,train,angry
train/neutral_13877.png,train,neutral
train/angry_13878.png,train,angry
train/fearful_13879.png,train,fearful
train/sad_13880.png,train,sad
train/fearful_13881.png,train,fearful
train/sad_13882.png,train,sad
train/happy_13883.png,train,happy
train/fearful_13884.png,train,fearful
train/angry_13885.png,train,angry
train/fearful_13886.png,train,fearful
train/angry_13887.png,train,angry
train/surprised_13888.png,train,surprised
train/fearful_13889.png,train,fearful
train/happy_13890.png,train,happy
train/sad_13891.png,train,sad
train/angry_13892.png,train,angry
train/happy_13894.png,train,happy
train/happy_13895.png,train,happy
train/angry_13896.png,train,angry
train/happy_13897.png,train,happy
train/happy_13898.png,train,happy
train/happy_13899.png,train,happy
train/neutral_13900.png,train,neutral
train/happy_13901.png,train,happy
train/happy_13902.png,train,happy
train/happy_13903.png,train,happy
train/sad_13904.png,train,sad
train/sad_13905.png,train,sad
train/neutral_13906.png,train,neutral
train/happy_13907.png,train,happy
train/angry_13908.png,train,angry
train/fearful_13909.png,train,fearful
train/neutral_13910.png,train,neutral
train/neutral_13911.png,train,neutral
train/sad_13912.png,train,sad
train/neutral_13913.png,train,neutral
train/surprised_13914.png,train,surprised
train/happy_13915.png,train,happy
train/happy_13916.png,train,happy
train/angry_13917.png,train,angry
train/fearful_13918.png,train,fearful
train/angry_13919.png,train,angry
train/sad_13920.png,train,sad
train/angry_13921.png,train,angry
train/sad_13922.png,train,sad
train/neutral_13923.png,train,neutral
train/surprised_13924.png,train,surprised
train/angry_13926.png,train,angry
train/neutral_13927.png,train,neutral
train/surprised_13928.png,train,surprised
train/happy_13930.png,train,happy
train/sad_13931.png,train,sad
train/disgusted_13932.png,train,disgusted
train/fearful_13933.png,train,fearful
train/happy_13935.png,train,happy
train/neutral_13936.png,train,neutral
train/angry_13937.png,train,angry
train/happy_13938.png,train,happy
train/sad_13939.png,train,sad
train/neutral_13940.png,train,neutral
train/fearful_13941.png,train,fearful
train/fearful_13942.png,train,fearful
train/angry_13943.png,train,angry
train/surprised_13944.png,train,surprised
train/fearful_13945.png,train,fearful
train/happy_13946.png,train,happy
train/happy_13947.png,train,happy
train/neutral_13948.png,train,neutral
train/neutral_13949.png,train,neutral
train/angry_13950.png,train,angry
train/sad_13951.png,train,sad
train/happy_13952.png,train,happy
train/happy_13953.png,train,happy
train/sad_13954.png,train,sad
train/fearful_13955.png,train,fearful
train/surprised_13956.png,train,surprised
train/angry_13957.png,train,angry
train/fearful_13958.png,train,fearful
train/angry_13959.png,train,angry
train/surprised_13960.png,train,surprised
train/neutral_13961.png,train,neutral
train/happy_13962.png,train,happy
train/neutral_13963.png,train,neutral
train/angry_13964.png,train,angry
train/surprised_13965.png,train,surprised
train/surprised_13966.png,train,surprised
train/surprised_13967.png,train,surprised
train/angry_13968.png,train,angry
train/angry_13969.png,train,angry
train/fearful_13970.png,train,fearful
train/fearful_13971.png,train,fearful
train/angry_13972.png,train,angry
train/angry_13973.png,train,angry
train/angry_13974.png,train,angry
train/sad_13975.png,train,sad
train/sad_13976.png,train,sad
train/fearful_13977.png,train,fearful
train/surprised_13978.png,train,surprised
train/fearful_13979.png,train,fearful
train/fearful_13980.png,train,fearful
train/fearful_13981.png,train,fearful
train/angry_13983.png,train,angry
train/neutral_13984.png,train,neutral
train/angry_13985.png,train,angry
train/surprised_13986.png,train,surprised
train/neutral_13987.png,train,neutral
train/happy_13988.png,train,happy
train/fearful_13989.png,train,fearful
train/neutral_13990.png,train,neutral
train/sad_13991.png,train,sad
train/fearful_13992.png,train,fearful
train/happy_13993.png,train,happy
train/sad_13994.png,train,sad
train/neutral_13995.png,train,neutral
train/sad_13996.png,train,sad
train/happy_13998.png,train,happy
train/sad_13999.png,train,sad
train/happy_14000.png,train,happy
train/happy_14001.png,train,happy
train/surprised_14002.png,train,surprised
train/happy_14003.png,train,happy
train/happy_14004.png,train,happy
train/fearful_14005.png,train,fearful
train/neutral_14006.png,train,neutral
train/sad_14007.png,train,sad
train/angry_14008.png,train,angry
train/sad_14009.png,train,sad
train/fearful_14010.png,train,fearful
train/happy_14011.png,train,happy
train/happy_14012.png,train,happy
train/happy_14013.png,train,happy
train/neutral_14014.png,train,neutral
train/angry_14015.png,train,angry
train/angry_14016.png,train,angry
train/surprised_14017.png,train,surprised
train/neutral_14018.png,train,neutral
train/neutral_14020.png,train,neutral
train/neutral_14021.png,train,neutral
train/sad_14022.png,train,sad
train/happy_14023.png,train,happy
train/surprised_14024.png,train,surprised
train/angry_14025.png,train,angry
train/sad_14026.png,train,sad
train/neutral_14027.png,train,neutral
train/surprised_14028.png,train,surprised
train/surprised_14029.png,train,surprised
train/angry_14030.png,train,angry
train/disgusted_14031.png,train,disgusted
train/happy_14032.png,train,happy
train/sad_14033.png,train,sad
train/happy_14034.png,train,happy
train/fearful_14035.png,train,fearful
train/happy_14036.png,train,happy
train/surprised_14037.png,train,surprised
train/neutral_14038.png,train,neutral
train/fearful_14039.png,train,fearful
train/happy_14040.png,train,happy
train/disgusted_14041.png,train,disgusted
train/fearful_14042.png,train,fearful
train/sad_14043.png,train,sad
train/happy_14044.png,train,happy
train/neutral_14045.png,train,neutral
train/happy_14046.png,train,happy
train/sad_14047.png,train,sad
train/surprised_14048.png,train,surprised
train/surprised_14049.png,train,surprised
train/happy_14050.png,train,happy
train/neutral_14051.png,train,neutral
train/fearful_14052.png,train,fearful
train/angry_14053.png,train,angry
train/sad_14055.png,train,sad
train/angry_14056.png,train,angry
train/sad_14057.png,train,sad
train/surprised_14058.png,train,surprised
train/happy_14059.png,train,happy
train/neutral_14060.png,train,neutral
train/fearful_14061.png,train,fearful
train/happy_14062.png,train,happy
train/sad_14063.png,train,sad
train/happy_14064.png,train,happy
train/happy_14065.png,train,happy
train/angry_14066.png,train,angry
train/surprised_14067.png,train,surprised
train/sad_14068.png,train,sad
train/angry_14069.png,train,angry
train/angry_14070.png,train,angry
train/happy_14071.png,train,happy
train/happy_14072.png,train,happy
train/fearful_14073.png,train,fearful
train/neutral_14074.png,train,neutral
train/fearful_14077.png,train,fearful
train/neutral_14078.png,train,neutral
train/angry_14079.png,train,angry
train/happy_14080.png,train,happy
train/surprised_14081.png,train,surprised
train/neutral_14082.png,train,neutral
train/neutral_14083.png,train,neutral
train/happy_14084.png,train,happy
train/surprised_14085.png,train,surprised
train/sad_14086.png,train,sad
train/neutral_14088.png,train,neutral
train/surprised_14089.png,train,surprised
train/fearful_14090.png,train,fearful
train/surprised_14092.png,train,surprised
train/fearful_14093.png,train,fearful
train/sad_14094.png,train,sad
train/fearful_14095.png,train,fearful
train/happy_14096.png,train,happy
train/sad_14097.png,train,sad
train/neutral_14098.png,train,neutral
train/neutral_14099.png,train,neutral
train/neutral_14100.png,train,neutral
train/sad_14101.png,train,sad
train/happy_14102.png,train,happy
train/angry_14103.png,train,angry
train/fearful_14104.png,train,fearful
train/happy_14105.png,train,happy
train/neutral_14106.png,train,neutral
train/sad_14107.png,train,sad
train/angry_14108.png,train,angry
train/sad_14109.png,train,sad
train/happy_14110.png,train,happy
train/happy_14111.png,train,happy
train/sad_14112.png,train,sad
train/fearful_14113.png,train,fearful
train/happy_14114.png,train,happy
train/happy_14115.png,train,happy
train/happy_14116.png,train,happy
train/neutral_14117.png,train,neutral
train/surprised_14118.png,train,surprised
train/happy_14119.png,train,happy
train/neutral_14120.png,train,neutral
train/sad_14121.png,train,sad
train/sad_14122.png,train,sad
train/happy_14123.png,train,happy
train/happy_14124.png,train,happy
train/fearful_14125.png,train,fearful
train/angry_14126.png,train,angry
train/sad_14127.png,train,sad
train/neutral_14128.png,train,neutral
train/surprised_14129.png,train,surprised
train/happy_14130.png,train,happy
train/fearful_14131.png,train,fearful
train/happy_14132.png,train,happy
train/neutral_14133.png,train,neutral
train/happy_14134.png,train,happy
train/fearful_14136.png,train,fearful
train/sad_14137.png,train,sad
train/happy_14138.png,train,happy
train/disgusted_14139.png,train,disgusted
train/sad_14140.png,train,sad
train/disgusted_14142.png,train,disgusted
train/fearful_14143.png,train,fearful
train/happy_14144.png,train,happy
train/surprised_14145.png,train,surprised
train/neutral_14146.png,train,neutral
train/angry_14147.png,train,angry
train/happy_14148.png,train,happy
train/neutral_14149.png,train,neutral
train/neutral_14150.png,train,neutral
train/surprised_14151.png,train,surprised
train/sad_14153.png,train,sad
train/neutral_14154.png,train,neutral
train/sad_14155.png,train,sad
train/happy_14156.png,train,happy
train/sad_14157.png,train,sad
train/happy_14158.png,train,happy
train/angry_14159.png,train,angry
train/happy_14160.png,train,happy
train/sad_14161.png,train,sad
train/happy_14162.png,train,happy
train/happy_14163.png,train,happy
train/sad_14164.png,train,sad
train/happy_14165.png,train,happy
train/happy_14166.png,train,happy
train/sad_14167.png,train,sad
train/neutral_14168.png,train,neutral
train/sad_14169.png,train,sad
train/neutral_14170.png,train,neutral
train/surprised_14171.png,train,surprised
train/happy_14172.png,train,happy
train/neutral_14173.png,train,neutral
train/sad_14174.png,train,sad
train/happy_14175.png,train,happy
train/happy_14176.png,train,happy
